classification_id,user_name,user_id,workflow_id,task,created_at,subject_id,extractor,data.no-there-are-no-jets-in-this-image-sequence,data.aggregation_version,data.yes-there-is-at-least-one-jet-in-this-image-sequence
381668553,jpwied,2223376.0,18563,T0,2021-12-07 20:36:32 UTC,70440103,question_extractor,,3.6.0,1.0
381668580,petyerakne,1589510.0,18563,T0,2021-12-07 20:36:40 UTC,70439721,question_extractor,,3.6.0,1.0
381668639,not-logged-in-57dcf25fcdd3659edc78,,18563,T0,2021-12-07 20:36:55 UTC,70439524,question_extractor,,3.6.0,1.0
381668654,jpwied,2223376.0,18563,T0,2021-12-07 20:37:00 UTC,70439671,question_extractor,1.0,3.6.0,
381668678,not-logged-in-57dcf25fcdd3659edc78,,18563,T0,2021-12-07 20:37:09 UTC,70439474,question_extractor,1.0,3.6.0,
381668717,not-logged-in-57dcf25fcdd3659edc78,,18563,T0,2021-12-07 20:37:20 UTC,70440795,question_extractor,1.0,3.6.0,
381668725,jpwied,2223376.0,18563,T0,2021-12-07 20:37:22 UTC,70439686,question_extractor,1.0,3.6.0,
381668730,Thomas.j.b,2397750.0,18563,T0,2021-12-07 20:37:24 UTC,70440117,question_extractor,,3.6.0,1.0
381668785,not-logged-in-57dcf25fcdd3659edc78,,18563,T0,2021-12-07 20:37:41 UTC,70440566,question_extractor,1.0,3.6.0,
381668832,not-logged-in-57dcf25fcdd3659edc78,,18563,T0,2021-12-07 20:37:51 UTC,70440168,question_extractor,1.0,3.6.0,
381668872,lolobaba1,1061480.0,18563,T0,2021-12-07 20:38:03 UTC,70439511,question_extractor,1.0,3.6.0,
381668887,not-logged-in-57dcf25fcdd3659edc78,,18563,T0,2021-12-07 20:38:05 UTC,70440642,question_extractor,,3.6.0,1.0
381668910,Thomas.j.b,2397750.0,18563,T0,2021-12-07 20:38:09 UTC,70440032,question_extractor,,3.6.0,1.0
381668929,not-logged-in-57dcf25fcdd3659edc78,,18563,T0,2021-12-07 20:38:14 UTC,70440070,question_extractor,1.0,3.6.0,
381668930,lolobaba1,1061480.0,18563,T0,2021-12-07 20:38:14 UTC,70439749,question_extractor,1.0,3.6.0,
381668962,Thomas.j.b,2397750.0,18563,T0,2021-12-07 20:38:21 UTC,70440477,question_extractor,1.0,3.6.0,
381668995,lolobaba1,1061480.0,18563,T0,2021-12-07 20:38:27 UTC,70440528,question_extractor,1.0,3.6.0,
381669006,not-logged-in-57dcf25fcdd3659edc78,,18563,T0,2021-12-07 20:38:29 UTC,70440081,question_extractor,1.0,3.6.0,
381669064,BobbyV,1743502.0,18563,T0,2021-12-07 20:38:39 UTC,70439331,question_extractor,1.0,3.6.0,
381669073,jpwied,2223376.0,18563,T0,2021-12-07 20:38:40 UTC,70440118,question_extractor,,3.6.0,1.0
381669075,lolobaba1,1061480.0,18563,T0,2021-12-07 20:38:41 UTC,70439083,question_extractor,1.0,3.6.0,
381669124,lolobaba1,1061480.0,18563,T0,2021-12-07 20:38:52 UTC,70440095,question_extractor,1.0,3.6.0,
381669135,BobbyV,1743502.0,18563,T0,2021-12-07 20:38:54 UTC,70439698,question_extractor,1.0,3.6.0,
381669182,Siddharth1,1836105.0,18563,T0,2021-12-07 20:39:05 UTC,70439758,question_extractor,1.0,3.6.0,
381669190,BobbyV,1743502.0,18563,T0,2021-12-07 20:39:07 UTC,70439788,question_extractor,,3.6.0,1.0
381669222,BobbyV,1743502.0,18563,T0,2021-12-07 20:39:16 UTC,70439544,question_extractor,1.0,3.6.0,
381669247,not-logged-in-57dcf25fcdd3659edc78,,18563,T0,2021-12-07 20:39:23 UTC,70439390,question_extractor,1.0,3.6.0,
381669289,Siddharth1,1836105.0,18563,T0,2021-12-07 20:39:32 UTC,70439726,question_extractor,1.0,3.6.0,
381669291,BobbyV,1743502.0,18563,T0,2021-12-07 20:39:32 UTC,70439951,question_extractor,,3.6.0,1.0
381669303,not-logged-in-57dcf25fcdd3659edc78,,18563,T0,2021-12-07 20:39:35 UTC,70439369,question_extractor,1.0,3.6.0,
381669345,BobbyV,1743502.0,18563,T0,2021-12-07 20:39:45 UTC,70439721,question_extractor,,3.6.0,1.0
381669353,not-logged-in-57dcf25fcdd3659edc78,,18563,T0,2021-12-07 20:39:46 UTC,70439236,question_extractor,1.0,3.6.0,
381669354,IronOre,863834.0,18563,T0,2021-12-07 20:39:46 UTC,70439167,question_extractor,1.0,3.6.0,
381669405,BobbyV,1743502.0,18563,T0,2021-12-07 20:39:57 UTC,70440823,question_extractor,,3.6.0,1.0
381669410,Siddharth1,1836105.0,18563,T0,2021-12-07 20:39:58 UTC,70439920,question_extractor,1.0,3.6.0,
381669437,Thomas.j.b,2397750.0,18563,T0,2021-12-07 20:40:04 UTC,70439542,question_extractor,1.0,3.6.0,
381669449,jpwied,2223376.0,18563,T0,2021-12-07 20:40:07 UTC,70440019,question_extractor,,3.6.0,1.0
381669474,BobbyV,1743502.0,18563,T0,2021-12-07 20:40:13 UTC,70439591,question_extractor,1.0,3.6.0,
381669502,Thomas.j.b,2397750.0,18563,T0,2021-12-07 20:40:20 UTC,70440203,question_extractor,1.0,3.6.0,
381669519,Siddharth1,1836105.0,18563,T0,2021-12-07 20:40:23 UTC,70440043,question_extractor,,3.6.0,1.0
381669530,not-logged-in-57dcf25fcdd3659edc78,,18563,T0,2021-12-07 20:40:26 UTC,70440556,question_extractor,1.0,3.6.0,
381669545,BobbyV,1743502.0,18563,T0,2021-12-07 20:40:30 UTC,70440567,question_extractor,1.0,3.6.0,
381669551,IronOre,863834.0,18563,T0,2021-12-07 20:40:31 UTC,70439460,question_extractor,1.0,3.6.0,
381669576,Prothon,2609.0,18563,T0,2021-12-07 20:40:39 UTC,70439998,question_extractor,1.0,3.6.0,
381669583,BobbyV,1743502.0,18563,T0,2021-12-07 20:40:40 UTC,70440242,question_extractor,1.0,3.6.0,
381669600,jpwied,2223376.0,18563,T0,2021-12-07 20:40:46 UTC,70439242,question_extractor,,3.6.0,1.0
381669612,not-logged-in-57dcf25fcdd3659edc78,,18563,T0,2021-12-07 20:40:48 UTC,70440593,question_extractor,,3.6.0,1.0
381669628,BobbyV,1743502.0,18563,T0,2021-12-07 20:40:52 UTC,70440414,question_extractor,,3.6.0,1.0
381669670,not-logged-in-57dcf25fcdd3659edc78,,18563,T0,2021-12-07 20:41:04 UTC,70439325,question_extractor,1.0,3.6.0,
381669687,Siddharth1,1836105.0,18563,T0,2021-12-07 20:41:08 UTC,70439183,question_extractor,,3.6.0,1.0
381669694,BobbyV,1743502.0,18563,T0,2021-12-07 20:41:10 UTC,70440488,question_extractor,1.0,3.6.0,
381669704,not-logged-in-57dcf25fcdd3659edc78,,18563,T0,2021-12-07 20:41:12 UTC,70440123,question_extractor,1.0,3.6.0,
381669720,jpwied,2223376.0,18563,T0,2021-12-07 20:41:16 UTC,70440098,question_extractor,1.0,3.6.0,
381669732,not-logged-in-ae1f5896379188d06959,,18563,T0,2021-12-07 20:41:18 UTC,70439695,question_extractor,1.0,3.6.0,
381669733,BobbyV,1743502.0,18563,T0,2021-12-07 20:41:19 UTC,70440043,question_extractor,,3.6.0,1.0
381669753,not-logged-in-57dcf25fcdd3659edc78,,18563,T0,2021-12-07 20:41:24 UTC,70439318,question_extractor,1.0,3.6.0,
381669759,jpwied,2223376.0,18563,T0,2021-12-07 20:41:25 UTC,70439803,question_extractor,1.0,3.6.0,
381669768,Prothon,2609.0,18563,T0,2021-12-07 20:41:27 UTC,70440345,question_extractor,1.0,3.6.0,
381669791,BobbyV,1743502.0,18563,T0,2021-12-07 20:41:33 UTC,70439930,question_extractor,,3.6.0,1.0
381669803,Siddharth1,1836105.0,18563,T0,2021-12-07 20:41:35 UTC,70439773,question_extractor,1.0,3.6.0,
381669809,not-logged-in-57dcf25fcdd3659edc78,,18563,T0,2021-12-07 20:41:37 UTC,70440542,question_extractor,1.0,3.6.0,
381669827,not-logged-in-ae1f5896379188d06959,,18563,T0,2021-12-07 20:41:41 UTC,70440828,question_extractor,,3.6.0,1.0
381669855,BobbyV,1743502.0,18563,T0,2021-12-07 20:41:46 UTC,70440604,question_extractor,,3.6.0,1.0
381669856,not-logged-in-57dcf25fcdd3659edc78,,18563,T0,2021-12-07 20:41:46 UTC,70439574,question_extractor,1.0,3.6.0,
381669873,Prothon,2609.0,18563,T0,2021-12-07 20:41:50 UTC,70439051,question_extractor,,3.6.0,1.0
381669909,Prothon,2609.0,18563,T0,2021-12-07 20:41:58 UTC,70439029,question_extractor,1.0,3.6.0,
381669914,not-logged-in-57dcf25fcdd3659edc78,,18563,T0,2021-12-07 20:41:59 UTC,70440791,question_extractor,1.0,3.6.0,
381669926,Siddharth1,1836105.0,18563,T0,2021-12-07 20:42:02 UTC,70440391,question_extractor,1.0,3.6.0,
381669954,not-logged-in-57dcf25fcdd3659edc78,,18563,T0,2021-12-07 20:42:11 UTC,70439609,question_extractor,1.0,3.6.0,
381669995,not-logged-in-57dcf25fcdd3659edc78,,18563,T0,2021-12-07 20:42:23 UTC,70439150,question_extractor,1.0,3.6.0,
381670016,Siddharth1,1836105.0,18563,T0,2021-12-07 20:42:28 UTC,70440152,question_extractor,,3.6.0,1.0
381670079,not-logged-in-57dcf25fcdd3659edc78,,18563,T0,2021-12-07 20:42:45 UTC,70439976,question_extractor,,3.6.0,1.0
381670107,not-logged-in-57dcf25fcdd3659edc78,,18563,T0,2021-12-07 20:42:54 UTC,70440317,question_extractor,1.0,3.6.0,
381670114,Siddharth1,1836105.0,18563,T0,2021-12-07 20:42:56 UTC,70439958,question_extractor,,3.6.0,1.0
381670137,not-logged-in-57dcf25fcdd3659edc78,,18563,T0,2021-12-07 20:43:04 UTC,70439815,question_extractor,1.0,3.6.0,
381670170,not-logged-in-57dcf25fcdd3659edc78,,18563,T0,2021-12-07 20:43:14 UTC,70440598,question_extractor,1.0,3.6.0,
381670207,Siddharth1,1836105.0,18563,T0,2021-12-07 20:43:25 UTC,70440658,question_extractor,1.0,3.6.0,
381670217,not-logged-in-57dcf25fcdd3659edc78,,18563,T0,2021-12-07 20:43:29 UTC,70440058,question_extractor,1.0,3.6.0,
381670257,not-logged-in-57dcf25fcdd3659edc78,,18563,T0,2021-12-07 20:43:39 UTC,70440448,question_extractor,1.0,3.6.0,
381670319,Siddharth1,1836105.0,18563,T0,2021-12-07 20:43:53 UTC,70439174,question_extractor,1.0,3.6.0,
381670346,not-logged-in-57dcf25fcdd3659edc78,,18563,T0,2021-12-07 20:44:00 UTC,70440468,question_extractor,,3.6.0,1.0
381670387,not-logged-in-57dcf25fcdd3659edc78,,18563,T0,2021-12-07 20:44:11 UTC,70440680,question_extractor,1.0,3.6.0,
381670412,Siddharth1,1836105.0,18563,T0,2021-12-07 20:44:20 UTC,70439615,question_extractor,1.0,3.6.0,
381670455,not-logged-in-57dcf25fcdd3659edc78,,18563,T0,2021-12-07 20:44:30 UTC,70440813,question_extractor,,3.6.0,1.0
381670513,Siddharth1,1836105.0,18563,T0,2021-12-07 20:44:47 UTC,70439249,question_extractor,,3.6.0,1.0
381670539,not-logged-in-57dcf25fcdd3659edc78,,18563,T0,2021-12-07 20:44:53 UTC,70439629,question_extractor,1.0,3.6.0,
381670600,not-logged-in-57dcf25fcdd3659edc78,,18563,T0,2021-12-07 20:45:09 UTC,70440281,question_extractor,1.0,3.6.0,
381670642,not-logged-in-57dcf25fcdd3659edc78,,18563,T0,2021-12-07 20:45:18 UTC,70439627,question_extractor,1.0,3.6.0,
381670712,not-logged-in-57dcf25fcdd3659edc78,,18563,T0,2021-12-07 20:45:32 UTC,70440515,question_extractor,1.0,3.6.0,
381670762,not-logged-in-57dcf25fcdd3659edc78,,18563,T0,2021-12-07 20:45:46 UTC,70439349,question_extractor,1.0,3.6.0,
381670814,not-logged-in-57dcf25fcdd3659edc78,,18563,T0,2021-12-07 20:45:58 UTC,70439824,question_extractor,1.0,3.6.0,
381670882,not-logged-in-57dcf25fcdd3659edc78,,18563,T0,2021-12-07 20:46:15 UTC,70440360,question_extractor,1.0,3.6.0,
381670933,not-logged-in-57dcf25fcdd3659edc78,,18563,T0,2021-12-07 20:46:28 UTC,70439366,question_extractor,1.0,3.6.0,
381670949,petyerakne,1589510.0,18563,T0,2021-12-07 20:46:34 UTC,70439767,question_extractor,1.0,3.6.0,
381670995,not-logged-in-57dcf25fcdd3659edc78,,18563,T0,2021-12-07 20:46:48 UTC,70439157,question_extractor,,3.6.0,1.0
381671043,not-logged-in-57dcf25fcdd3659edc78,,18563,T0,2021-12-07 20:47:01 UTC,70439784,question_extractor,,3.6.0,1.0
381671048,petyerakne,1589510.0,18563,T0,2021-12-07 20:47:03 UTC,70440067,question_extractor,,3.6.0,1.0
381671269,Siddharth1,1836105.0,18563,T0,2021-12-07 20:47:59 UTC,70439608,question_extractor,1.0,3.6.0,
381671309,petyerakne,1589510.0,18563,T0,2021-12-07 20:48:10 UTC,70440507,question_extractor,,3.6.0,1.0
381671364,Siddharth1,1836105.0,18563,T0,2021-12-07 20:48:25 UTC,70440297,question_extractor,,3.6.0,1.0
381671469,Siddharth1,1836105.0,18563,T0,2021-12-07 20:48:53 UTC,70440727,question_extractor,1.0,3.6.0,
381671475,petyerakne,1589510.0,18563,T0,2021-12-07 20:48:56 UTC,70439352,question_extractor,,3.6.0,1.0
381671575,Siddharth1,1836105.0,18563,T0,2021-12-07 20:49:20 UTC,70440234,question_extractor,1.0,3.6.0,
381671676,Siddharth1,1836105.0,18563,T0,2021-12-07 20:49:48 UTC,70439746,question_extractor,,3.6.0,1.0
381671691,not-logged-in-4da792f05c75eaecdaaf,,18563,T0,2021-12-07 20:49:50 UTC,70439913,question_extractor,,3.6.0,1.0
381671721,LKNelson,1672744.0,18563,T0,2021-12-07 20:49:57 UTC,70440078,question_extractor,,3.6.0,1.0
381671753,not-logged-in-4da792f05c75eaecdaaf,,18563,T0,2021-12-07 20:50:03 UTC,70440471,question_extractor,,3.6.0,1.0
381671774,not-logged-in-4da792f05c75eaecdaaf,,18563,T0,2021-12-07 20:50:13 UTC,70440084,question_extractor,1.0,3.6.0,
381671785,Siddharth1,1836105.0,18563,T0,2021-12-07 20:50:14 UTC,70439299,question_extractor,,3.6.0,1.0
381671808,not-logged-in-4da792f05c75eaecdaaf,,18563,T0,2021-12-07 20:50:21 UTC,70440325,question_extractor,1.0,3.6.0,
381671839,not-logged-in-4da792f05c75eaecdaaf,,18563,T0,2021-12-07 20:50:31 UTC,70440337,question_extractor,1.0,3.6.0,
381671880,Siddharth1,1836105.0,18563,T0,2021-12-07 20:50:42 UTC,70439911,question_extractor,,3.6.0,1.0
381671883,not-logged-in-2b806bd95950b2bb7d4d,,18563,T0,2021-12-07 20:50:43 UTC,70439830,question_extractor,1.0,3.6.0,
381671911,not-logged-in-4da792f05c75eaecdaaf,,18563,T0,2021-12-07 20:50:50 UTC,70439517,question_extractor,,3.6.0,1.0
381671937,not-logged-in-2b806bd95950b2bb7d4d,,18563,T0,2021-12-07 20:50:58 UTC,70440231,question_extractor,1.0,3.6.0,
381671967,Siddharth1,1836105.0,18563,T0,2021-12-07 20:51:08 UTC,70440317,question_extractor,1.0,3.6.0,
381671971,not-logged-in-4da792f05c75eaecdaaf,,18563,T0,2021-12-07 20:51:09 UTC,70439042,question_extractor,,3.6.0,1.0
381671983,not-logged-in-2b806bd95950b2bb7d4d,,18563,T0,2021-12-07 20:51:12 UTC,70439542,question_extractor,1.0,3.6.0,
381672016,not-logged-in-4da792f05c75eaecdaaf,,18563,T0,2021-12-07 20:51:19 UTC,70440305,question_extractor,1.0,3.6.0,
381672040,not-logged-in-2b806bd95950b2bb7d4d,,18563,T0,2021-12-07 20:51:26 UTC,70439781,question_extractor,1.0,3.6.0,
381672050,not-logged-in-4da792f05c75eaecdaaf,,18563,T0,2021-12-07 20:51:28 UTC,70439263,question_extractor,1.0,3.6.0,
381672089,Siddharth1,1836105.0,18563,T0,2021-12-07 20:51:37 UTC,70439967,question_extractor,,3.6.0,1.0
381672096,not-logged-in-2b806bd95950b2bb7d4d,,18563,T0,2021-12-07 20:51:38 UTC,70440440,question_extractor,1.0,3.6.0,
381672103,not-logged-in-4da792f05c75eaecdaaf,,18563,T0,2021-12-07 20:51:40 UTC,70440137,question_extractor,1.0,3.6.0,
381672158,not-logged-in-2b806bd95950b2bb7d4d,,18563,T0,2021-12-07 20:51:50 UTC,70439194,question_extractor,1.0,3.6.0,
381672165,not-logged-in-4da792f05c75eaecdaaf,,18563,T0,2021-12-07 20:51:52 UTC,70439176,question_extractor,1.0,3.6.0,
381672224,Siddharth1,1836105.0,18563,T0,2021-12-07 20:52:06 UTC,70439630,question_extractor,,3.6.0,1.0
381672267,not-logged-in-4da792f05c75eaecdaaf,,18563,T0,2021-12-07 20:52:16 UTC,70440181,question_extractor,1.0,3.6.0,
381672286,LKNelson,1672744.0,18563,T0,2021-12-07 20:52:21 UTC,70439464,question_extractor,1.0,3.6.0,
381672323,not-logged-in-4da792f05c75eaecdaaf,,18563,T0,2021-12-07 20:52:28 UTC,70440409,question_extractor,1.0,3.6.0,
381672370,not-logged-in-4da792f05c75eaecdaaf,,18563,T0,2021-12-07 20:52:41 UTC,70439512,question_extractor,1.0,3.6.0,
381672405,not-logged-in-4da792f05c75eaecdaaf,,18563,T0,2021-12-07 20:52:49 UTC,70439477,question_extractor,1.0,3.6.0,
381672406,LKNelson,1672744.0,18563,T0,2021-12-07 20:52:50 UTC,70440629,question_extractor,,3.6.0,1.0
381672476,not-logged-in-4da792f05c75eaecdaaf,,18563,T0,2021-12-07 20:53:01 UTC,70440209,question_extractor,1.0,3.6.0,
381672649,not-logged-in-4da792f05c75eaecdaaf,,18563,T0,2021-12-07 20:53:37 UTC,70439355,question_extractor,1.0,3.6.0,
381672691,not-logged-in-4da792f05c75eaecdaaf,,18563,T0,2021-12-07 20:53:46 UTC,70440455,question_extractor,1.0,3.6.0,
381672770,not-logged-in-4da792f05c75eaecdaaf,,18563,T0,2021-12-07 20:54:06 UTC,70439067,question_extractor,,3.6.0,1.0
381672933,shocko61,3427.0,18563,T0,2021-12-07 20:54:44 UTC,70439216,question_extractor,1.0,3.6.0,
381673153,shocko61,3427.0,18563,T0,2021-12-07 20:55:35 UTC,70439085,question_extractor,,3.6.0,1.0
381673202,not-logged-in-385f44f46044c0c3dde3,,18563,T0,2021-12-07 20:55:48 UTC,70439182,question_extractor,1.0,3.6.0,
381673240,shocko61,3427.0,18563,T0,2021-12-07 20:55:58 UTC,70439787,question_extractor,,3.6.0,1.0
381673284,not-logged-in-385f44f46044c0c3dde3,,18563,T0,2021-12-07 20:56:10 UTC,70439824,question_extractor,1.0,3.6.0,
381673338,shocko61,3427.0,18563,T0,2021-12-07 20:56:22 UTC,70440365,question_extractor,,3.6.0,1.0
381673508,bnkell,2231738.0,18563,T0,2021-12-07 20:56:59 UTC,70440302,question_extractor,1.0,3.6.0,
381673527,BlueMountainSurfer,2139646.0,18563,T0,2021-12-07 20:57:03 UTC,70440270,question_extractor,1.0,3.6.0,
381673576,BlueMountainSurfer,2139646.0,18563,T0,2021-12-07 20:57:15 UTC,70440495,question_extractor,1.0,3.6.0,
381673623,bnkell,2231738.0,18563,T0,2021-12-07 20:57:28 UTC,70440806,question_extractor,1.0,3.6.0,
381673638,BlueMountainSurfer,2139646.0,18563,T0,2021-12-07 20:57:31 UTC,70439604,question_extractor,1.0,3.6.0,
381673687,BlueMountainSurfer,2139646.0,18563,T0,2021-12-07 20:57:42 UTC,70440080,question_extractor,1.0,3.6.0,
381673739,Prothon,2609.0,18563,T0,2021-12-07 20:57:55 UTC,70440193,question_extractor,,3.6.0,1.0
381673741,BlueMountainSurfer,2139646.0,18563,T0,2021-12-07 20:57:55 UTC,70440709,question_extractor,1.0,3.6.0,
381673760,not-logged-in-a3d7e6d62f81d2268d6a,,18563,T0,2021-12-07 20:57:59 UTC,70439334,question_extractor,1.0,3.6.0,
381673822,not-logged-in-36c94bd9f4e975284d3a,,18563,T0,2021-12-07 20:58:13 UTC,70439981,question_extractor,,3.6.0,1.0
381673823,bnkell,2231738.0,18563,T0,2021-12-07 20:58:13 UTC,70439681,question_extractor,1.0,3.6.0,
381673842,Prothon,2609.0,18563,T0,2021-12-07 20:58:17 UTC,70440075,question_extractor,,3.6.0,1.0
381673873,not-logged-in-d6864847e3d3a948abaa,,18563,T0,2021-12-07 20:58:27 UTC,70439847,question_extractor,1.0,3.6.0,
381673917,bnkell,2231738.0,18563,T0,2021-12-07 20:58:37 UTC,70440022,question_extractor,,3.6.0,1.0
381673946,Prothon,2609.0,18563,T0,2021-12-07 20:58:47 UTC,70440613,question_extractor,,3.6.0,1.0
381673959,LKNelson,1672744.0,18563,T0,2021-12-07 20:58:51 UTC,70439130,question_extractor,1.0,3.6.0,
381673974,bnkell,2231738.0,18563,T0,2021-12-07 20:58:55 UTC,70440070,question_extractor,1.0,3.6.0,
381674005,bnkell,2231738.0,18563,T0,2021-12-07 20:59:02 UTC,70440042,question_extractor,,3.6.0,1.0
381674039,LKNelson,1672744.0,18563,T0,2021-12-07 20:59:10 UTC,70440424,question_extractor,,3.6.0,1.0
381674066,Prothon,2609.0,18563,T0,2021-12-07 20:59:17 UTC,70439122,question_extractor,1.0,3.6.0,
381674079,bnkell,2231738.0,18563,T0,2021-12-07 20:59:20 UTC,70440359,question_extractor,,3.6.0,1.0
381674091,garagan,125714.0,18563,T0,2021-12-07 20:59:23 UTC,70439743,question_extractor,,3.6.0,1.0
381674097,not-logged-in-d6864847e3d3a948abaa,,18563,T0,2021-12-07 20:59:24 UTC,70439549,question_extractor,1.0,3.6.0,
381674130,Prothon,2609.0,18563,T0,2021-12-07 20:59:33 UTC,70439509,question_extractor,,3.6.0,1.0
381674146,garagan,125714.0,18563,T0,2021-12-07 20:59:37 UTC,70439272,question_extractor,1.0,3.6.0,
381674151,not-logged-in-d6864847e3d3a948abaa,,18563,T0,2021-12-07 20:59:38 UTC,70439501,question_extractor,1.0,3.6.0,
381674203,not-logged-in-d6864847e3d3a948abaa,,18563,T0,2021-12-07 20:59:52 UTC,70440757,question_extractor,1.0,3.6.0,
381674207,BlueMountainSurfer,2139646.0,18563,T0,2021-12-07 20:59:53 UTC,70439977,question_extractor,,3.6.0,1.0
381674222,LKNelson,1672744.0,18563,T0,2021-12-07 20:59:59 UTC,70439949,question_extractor,,3.6.0,1.0
381674237,BlueMountainSurfer,2139646.0,18563,T0,2021-12-07 21:00:05 UTC,70439505,question_extractor,1.0,3.6.0,
381674264,Babelayala,2029943.0,18563,T0,2021-12-07 21:00:11 UTC,70439568,question_extractor,1.0,3.6.0,
381674267,not-logged-in-a61ebc03f767d96aadfa,,18563,T0,2021-12-07 21:00:11 UTC,70439576,question_extractor,1.0,3.6.0,
381674298,BlueMountainSurfer,2139646.0,18563,T0,2021-12-07 21:00:18 UTC,70439668,question_extractor,1.0,3.6.0,
381674307,not-logged-in-905088e0b28cbdfb4f77,,18563,T0,2021-12-07 21:00:19 UTC,70440650,question_extractor,1.0,3.6.0,
381674335,Babelayala,2029943.0,18563,T0,2021-12-07 21:00:25 UTC,70439958,question_extractor,,3.6.0,1.0
381674339,not-logged-in-a61ebc03f767d96aadfa,,18563,T0,2021-12-07 21:00:26 UTC,70440549,question_extractor,1.0,3.6.0,
381674394,LKNelson,1672744.0,18563,T0,2021-12-07 21:00:40 UTC,70440843,question_extractor,1.0,3.6.0,
381674402,not-logged-in-905088e0b28cbdfb4f77,,18563,T0,2021-12-07 21:00:42 UTC,70440155,question_extractor,1.0,3.6.0,
381674412,not-logged-in-a61ebc03f767d96aadfa,,18563,T0,2021-12-07 21:00:44 UTC,70439502,question_extractor,1.0,3.6.0,
381674418,shocko61,3427.0,18563,T0,2021-12-07 21:00:45 UTC,70439693,question_extractor,1.0,3.6.0,
381674480,not-logged-in-905088e0b28cbdfb4f77,,18563,T0,2021-12-07 21:01:02 UTC,70439040,question_extractor,,3.6.0,1.0
381674490,not-logged-in-a61ebc03f767d96aadfa,,18563,T0,2021-12-07 21:01:04 UTC,70439824,question_extractor,1.0,3.6.0,
381674493,BlueMountainSurfer,2139646.0,18563,T0,2021-12-07 21:01:05 UTC,70439074,question_extractor,,3.6.0,1.0
381674551,not-logged-in-36c94bd9f4e975284d3a,,18563,T0,2021-12-07 21:01:16 UTC,70440245,question_extractor,1.0,3.6.0,
381674553,BlueMountainSurfer,2139646.0,18563,T0,2021-12-07 21:01:17 UTC,70440209,question_extractor,1.0,3.6.0,
381674566,not-logged-in-905088e0b28cbdfb4f77,,18563,T0,2021-12-07 21:01:18 UTC,70439855,question_extractor,,3.6.0,1.0
381674621,not-logged-in-36c94bd9f4e975284d3a,,18563,T0,2021-12-07 21:01:28 UTC,70439813,question_extractor,1.0,3.6.0,
381674637,BlueMountainSurfer,2139646.0,18563,T0,2021-12-07 21:01:30 UTC,70440096,question_extractor,1.0,3.6.0,
381674691,shocko61,3427.0,18563,T0,2021-12-07 21:01:38 UTC,70440565,question_extractor,,3.6.0,1.0
381674693,LKNelson,1672744.0,18563,T0,2021-12-07 21:01:38 UTC,70439567,question_extractor,1.0,3.6.0,
381674747,BlueMountainSurfer,2139646.0,18563,T0,2021-12-07 21:01:48 UTC,70439370,question_extractor,1.0,3.6.0,
381674754,not-logged-in-905088e0b28cbdfb4f77,,18563,T0,2021-12-07 21:01:50 UTC,70439901,question_extractor,1.0,3.6.0,
381674767,not-logged-in-36c94bd9f4e975284d3a,,18563,T0,2021-12-07 21:01:53 UTC,70439951,question_extractor,1.0,3.6.0,
381674831,BlueMountainSurfer,2139646.0,18563,T0,2021-12-07 21:02:04 UTC,70440167,question_extractor,1.0,3.6.0,
381674833,not-logged-in-36c94bd9f4e975284d3a,,18563,T0,2021-12-07 21:02:04 UTC,70439503,question_extractor,1.0,3.6.0,
381674854,shocko61,3427.0,18563,T0,2021-12-07 21:02:08 UTC,70439581,question_extractor,1.0,3.6.0,
381674860,not-logged-in-905088e0b28cbdfb4f77,,18563,T0,2021-12-07 21:02:09 UTC,70439889,question_extractor,1.0,3.6.0,
381674900,not-logged-in-36c94bd9f4e975284d3a,,18563,T0,2021-12-07 21:02:18 UTC,70439804,question_extractor,1.0,3.6.0,
381674949,garagan,125714.0,18563,T0,2021-12-07 21:02:30 UTC,70440378,question_extractor,,3.6.0,1.0
381674955,not-logged-in-36c94bd9f4e975284d3a,,18563,T0,2021-12-07 21:02:31 UTC,70440800,question_extractor,1.0,3.6.0,
381674969,BlueMountainSurfer,2139646.0,18563,T0,2021-12-07 21:02:33 UTC,70440002,question_extractor,,3.6.0,1.0
381674989,garagan,125714.0,18563,T0,2021-12-07 21:02:40 UTC,70440610,question_extractor,1.0,3.6.0,
381674998,shocko61,3427.0,18563,T0,2021-12-07 21:02:43 UTC,70440159,question_extractor,1.0,3.6.0,
381675027,garagan,125714.0,18563,T0,2021-12-07 21:02:51 UTC,70440424,question_extractor,1.0,3.6.0,
381675037,shocko61,3427.0,18563,T0,2021-12-07 21:02:54 UTC,70439156,question_extractor,,3.6.0,1.0
381675063,BlueMountainSurfer,2139646.0,18563,T0,2021-12-07 21:03:00 UTC,70439248,question_extractor,1.0,3.6.0,
381675072,not-logged-in-905088e0b28cbdfb4f77,,18563,T0,2021-12-07 21:03:04 UTC,70440049,question_extractor,,3.6.0,1.0
381675107,shocko61,3427.0,18563,T0,2021-12-07 21:03:11 UTC,70439660,question_extractor,1.0,3.6.0,
381675109,garagan,125714.0,18563,T0,2021-12-07 21:03:11 UTC,70440155,question_extractor,1.0,3.6.0,
381675124,BlueMountainSurfer,2139646.0,18563,T0,2021-12-07 21:03:15 UTC,70440405,question_extractor,1.0,3.6.0,
381675142,garagan,125714.0,18563,T0,2021-12-07 21:03:21 UTC,70440048,question_extractor,,3.6.0,1.0
